Datetime,Tweet Id,Text
2020-12-07 13:22:21,1335937695256891393,"My horror-thriller feature screenplay AMNESIA RED was a nominee in the #bloodstainedindiefilmfestival Congrats to everyone who won, everyone who was nominated and everyone who made the shortlist. #WritingCommunity #FilmFestival #writerslife #film https://t.co/WufbXjA2Eo"
2020-12-07 13:21:40,1335937522489315328,"Preparation Night 
Produced, Written and Directed by Christos Arfanis

#HorrorMovies #horrorfilm #Shortfilm #FilmFestival #Award #AwardedFilm #AwardedShortFilm https://t.co/LAz4VXEUQe"
2020-12-07 13:20:40,1335937268599697409,"2020 #AWARDS
Category: #Documentary

#Winner: RISING SILENCE directed by Leesa Gazi (#Bangladesh)

#birangona #women
#EndViolenceAgainstWomen
@UN_Women #16Days #GenerationEquality

Motivation: https://t.co/MKb3Gm4NKU

@AvnishInt
#FilmFestival @RisingSilence18 @LeesaGazi https://t.co/V8uJMT7WCE"
2020-12-07 13:20:25,1335937206209421313,"Preparation Night 
Produced, Written and Directed by Christos Arfanis

#HorrorMovies #horrorfilm #Shortfilm #FilmFestival #Award #AwardedFilm #AwardedShortFilm https://t.co/LAz4VXEUQe"
2020-12-07 13:20:16,1335937168787857411,"2020 #AWARDS
Category: #Documentary

#Winner: RISING SILENCE directed by Leesa Gazi (#Bangladesh)

#birangona #women
#EndViolenceAgainstWomen
@UN_Women #16Days #GenerationEquality

Motivation: https://t.co/MKb3Gm4NKU

@AvnishInt
#FilmFestival @RisingSilence18 @LeesaGazi https://t.co/V8uJMT7WCE"
2020-12-07 13:18:29,1335936722501136384,"Preparation Night 
Produced, Written and Directed by Christos Arfanis

#HorrorMovies #horrorfilm #Shortfilm #FilmFestival #Award #AwardedFilm #AwardedShortFilm https://t.co/LAz4VXEUQe"
2020-12-07 13:15:39,1335936008546869251,"2020 #AWARDS
Category: #Documentary

#Winner: RISING SILENCE directed by Leesa Gazi (#Bangladesh)

#birangona #women
#EndViolenceAgainstWomen
@UN_Women #16Days #GenerationEquality

Motivation: https://t.co/MKb3Gm4NKU

@AvnishInt
#FilmFestival @RisingSilence18 @LeesaGazi https://t.co/V8uJMT7WCE"
2020-12-07 13:13:54,1335935569050931200,"SUBSCRIBE TO OUR YT CHANNEL😏LINK IN BIO🔥
.
.
. 
#movie #movietwit #MovieReview #movienight #moviescene #MovieHacks #moviemagic #MovieNews #FilmTwitter #film #films #Filmmaker #FilmFestival #Scenery #serialactresshot #serial #FolloForFolloBack #FolloMe #follobackinstantly #follo https://t.co/3MEdznwudy"
2020-12-07 13:09:13,1335934391067967489,"🇬🇧🇺🇸
""GON, THE LITTLE FOX"" won the Best Animation Award at the Mumbai International Short Film Festival held in India.
◆https://t.co/The8nzWcuu
#MumbaiInternationalShortFilmFestival #MSIFF #India #filmfestival #gonthelittlefox #TAKESHIYASHIRO #BestAnimation https://t.co/Y1G1eq8XWP"
2020-12-07 13:07:32,1335933965450969088,"🇬🇧🇺🇸
""GON, THE LITTLE FOX"" won the Best Animation Award at the Mumbai International Short Film Festival held in India.
◆https://t.co/The8nzWcuu
#MumbaiInternationalShortFilmFestival #MSIFF #India #filmfestival #gonthelittlefox #TAKESHIYASHIRO #BestAnimation https://t.co/Y1G1eq8XWP"
2020-12-07 13:03:13,1335932878883053568,"#Event in 1 hour we travel to the future! How do food systems look in 2030 and how do we feed 10 billion people with healthy, safe, affordable and #sustainable food? @wur students show us in their films! Join and vote: https://t.co/jLZpJpRDuS #filmfestival #shortfilm #foodsystem https://t.co/tjd2WxIuKJ"
2020-12-07 13:01:39,1335932483196608512,"FILM FESTIVALS GROUP

Submit your film to our Festivals around the world.
Canada, Spain, France, Germany, Portugal, United States and Brazil.

https://t.co/JLMrZwSySx

@FilmFreeway
#filmfestival #internationalfilmfestival #festivalawards #shortfilm #featurefilm #filmcompetition https://t.co/8rRwkBKYET"
2020-12-07 12:51:51,1335930019454087168,".@Zedfestfilmfest #SlidebackSunday #Photo 2017 to wish our #ZedFest #Horror #Scifi #FilmFestival #Love &amp; #Success tonight! 🎬💀❤️👽 Have fun &amp; #Cheers to being there in 2021!🍾🥂💋

https://t.co/JJXCZipdWr https://t.co/L2nz4E6nee"
2020-12-07 12:48:42,1335929226478882816,".@Zedfestfilmfest #SlidebackSunday #Photo 2017 to wish our #ZedFest #Horror #Scifi #FilmFestival #Love &amp; #Success tonight! 🎬💀❤️👽 Have fun &amp; #Cheers to being there in 2021!🍾🥂💋

https://t.co/JJXCZipdWr https://t.co/L2nz4E6nee"
2020-12-07 12:45:24,1335928396145168393,"Truly humbled! The 42nd Efebo d'Oro #filmfestival Golden Ephebe (Italy) for BEST FILM based on a literary work was awarded to #PoppieNongena (Dir #ChristiaanOlwagen).
Congratulations to the entire team!  
https://t.co/zZRcuQhsCA https://t.co/0ZXqTbQAFx"
2020-12-07 12:43:31,1335927920812990464,"Ending Centrepiece Weekend with Action, Music and Romance...Chor Machaye Shor was a feast for the eyes! 
Here are some of the compliments from our delighted audience!
.
#liffi2020 #filmfestival #hindicinema #indiancinema #onlinefilmfestival https://t.co/hfZoqsjTTm"
2020-12-07 12:32:19,1335925101548605441,"The Tribeca Disruptive Innovation Awards &amp; Giving Economy Changemakers (GEC) honors Kunal Sood https://t.co/T4LoPP7ptf 

#honor #GFCsummit #award #filmfestival #bweverythingexperiential"
2020-12-07 12:27:49,1335923971217260545,STOP by Gabriel De Santiago A glimpse of a suffering mind leads to the inevitable. CLICK HERE=&gt; https://t.co/kvZYW6fRdM #Film #Filmmaker #Filmmaking #Filming #IndieMovie #IndieFilm #IndependentFilm #IndieFilmmaking #IndieFilmmaker #FilmProducer #FilmFestival #SupportIndieFilm https://t.co/B1mDiFDnL6
2020-12-07 12:27:00,1335923764140384256,".@Zedfestfilmfest #SlidebackSunday #Photo 2017 to wish our #ZedFest #Horror #Scifi #FilmFestival #Love &amp; #Success tonight! 🎬💀❤️👽 Have fun &amp; #Cheers to being there in 2021!🍾🥂💋

https://t.co/JJXCZipdWr https://t.co/L2nz4E6nee"
2020-12-07 12:22:33,1335922645892616192,".@Zedfestfilmfest #SlidebackSunday #Photo 2017 to wish our #ZedFest #Horror #Scifi #FilmFestival #Love &amp; #Success tonight! 🎬💀❤️👽 Have fun &amp; #Cheers to being there in 2021!🍾🥂💋

https://t.co/JJXCZipdWr https://t.co/L2nz4E6nee"
2020-12-07 12:08:06,1335919010177830912,"Truly humbled! The 42nd Efebo d'Oro #filmfestival Golden Ephebe (Italy) for BEST FILM based on a literary work was awarded to #PoppieNongena (Dir #ChristiaanOlwagen).
Congratulations to the entire team!  
https://t.co/zZRcuQhsCA https://t.co/0ZXqTbQAFx"
2020-12-07 11:52:22,1335915050637332481,".@Zedfestfilmfest #SlidebackSunday #Photo 2017 to wish our #ZedFest #Horror #Scifi #FilmFestival #Love &amp; #Success tonight! 🎬💀❤️👽 Have fun &amp; #Cheers to being there in 2021!🍾🥂💋

https://t.co/JJXCZipdWr https://t.co/L2nz4E6nee"
2020-12-07 11:51:58,1335914947923087360,InterFaith Film &amp; Music Festival presents Live Q&amp;A w/ Prod/Actor Tomike Ogugua (Power) + Dir./Prod Antoine Allen (Lola) - Learn strategies from the #VoiceofReason team on how they created + funded their award-winning short. #film #filmfestival #shortfilm…https://t.co/xmqRLirCSR
2020-12-07 11:51:54,1335914930621435911,InterFaith Film &amp; Music Festival presents Live Q&amp;A w/ Prod/Actor Tomike Ogugua (Power) + Dir./Prod Antoine Allen (Lola) - Learn strategies from the #VoiceofReason team on how they created + funded their award-winning short. #film #filmfestival #shortfilm…https://t.co/xmqRLirCSR
2020-12-07 11:47:50,1335913908046061576,".@Zedfestfilmfest #SlidebackSunday #Photo 2017 to wish our #ZedFest #Horror #Scifi #FilmFestival #Love &amp; #Success tonight! 🎬💀❤️👽 Have fun &amp; #Cheers to being there in 2021!🍾🥂💋

https://t.co/JJXCZipdWr https://t.co/L2nz4E6nee"
2020-12-07 11:44:45,1335913131659440130,"Next up in our focus on #WorldPremieres at #HorrorOnSea2021 we have Decline directed by @SamMasonBell Sun 16 May. Follow us for ticket &amp; pass details
#SupportIndieFilm #Indiefilm #horror 
#filmFestival #ShareTheScreams #BritishHorror #UKHorror #Southend #SouthendOnSea https://t.co/gOekUzqzE9"
2020-12-07 11:30:00,1335909419922595844,"Thank YOU for supporting Our family is getting more stronger

Download now https://t.co/sCr7oPQ8Oj

#shortfilm #film #filmmaking #filmmaker #filmfestival #director #cinema #cinematography #movie #actor #indiefilm #shortfilms #art #movies #filmmakers #filmproduction #photography https://t.co/moYZfEDK1Z"
2020-12-07 11:19:10,1335906695852285958,"21st Annual @FirstGlanceFilm #LosAngeles #filmfestival 
#features #shorts #webseries #Documentary 
1st time US short filmmakers eligible for the $1000 @PapayaFilms Prize
Submit NOW! 
https://t.co/9fmH3uwPv2
#SupportIndieFilm #FilmTwitter  #FGLA21 https://t.co/PriSJukx7D"
2020-12-07 11:05:55,1335903358654308354,"Truly humbled! The 42nd Efebo d'Oro #filmfestival Golden Ephebe (Italy) for BEST FILM based on a literary work was awarded to #PoppieNongena (Dir #ChristiaanOlwagen).
Congratulations to the entire team!  
https://t.co/zZRcuQhsCA https://t.co/0ZXqTbQAFx"
2020-12-07 11:00:15,1335901935686340609,"Love to see this cast recognized! #bestcast #cannes #FrenchIndependentfilmfestival #fiff2020

@Pennyplaywright @hypnoschick 

#actors #teamschwartzey #schwartzeyshort #indiefilm #filmfestival #supportindiefilm #womeninfilm #femalefilmmakers #nywift @nywift https://t.co/hqrCDhcTLA"
2020-12-07 10:52:53,1335900078532407299,"The Chain. Movie #thechain #imdb #movies #film #feature #cinema #screen #stage #actors #cast #writers #director #tragedy #politics #Scandal #politicians #mp #Parliament #Government #gang #criminal #TIFF #filmfestival #tv 

https://t.co/JpuEZiS5kU"
2020-12-07 10:52:03,1335899870264115201,".@Zedfestfilmfest #SlidebackSunday #Photo 2017 to wish our #ZedFest #Horror #Scifi #FilmFestival #Love &amp; #Success tonight! 🎬💀❤️👽 Have fun &amp; #Cheers to being there in 2021!🍾🥂💋

https://t.co/JJXCZipdWr https://t.co/L2nz4E6nee"
2020-12-07 10:51:33,1335899745961693184,".@Zedfestfilmfest #SlidebackSunday #Photo 2017 to wish our #ZedFest #Horror #Scifi #FilmFestival #Love &amp; #Success tonight! 🎬💀❤️👽 Have fun &amp; #Cheers to being there in 2021!🍾🥂💋

https://t.co/JJXCZipdWr https://t.co/L2nz4E6nee"
2020-12-07 10:50:58,1335899596548136963,"SUBSCRIBE TO OUR YT CHANNEL😏LINK IN BIO🔥
.
.
. 
#movie #movietwit #MovieReview #movienight #moviescene #MovieHacks #moviemagic #MovieNews #FilmTwitter #film #films #Filmmaker #FilmFestival #Scenery #serialactresshot #serial #FolloForFolloBack #FolloMe #follobackinstantly #follo https://t.co/yo3StT1ZFJ"
2020-12-07 10:49:01,1335899105126576130,"https://t.co/yuTxS7Cb0g
CKF | CKF International Film Festival | 2nd Annual Event | 6-26th December 2020 | 9 PM onwards UK Time :
https://t.co/WP51KaJGes
#CKFInternationalFilmFestival
#Cinema #filmfestival #actorslife #screenwriter #indiefilmmaker #shortfilms #musicvideo🏆🎉🎉🏆 https://t.co/6QKRNoPImg"
2020-12-07 10:44:11,1335897890540150784,"OPENING FILM AT DOCSVALÈNCIA
Only the Devil Lives Without Hope directed by Magnus Gertten is selected as the opening film of the @DocsValencia festival in Spain. https://t.co/Y3yS1JTl5C 
#DocsEnCasa #OtDLWH #SpanishPremiere #FilmFestival https://t.co/NvZoTy6dr2"
2020-12-07 10:38:57,1335896571351887872,"Excited to have #CLEARINGShortFilm announced as a #finalist in the inaugural #SouthLondonFilmFestival  #filmfestival to be streamed free on #youtube https://t.co/o7eKA8wP8G Dec 20, 7pm in assoc with @Raindance @Backstage #shortfilms #filmfestival  #officialselection #Mediathirsty https://t.co/i0T6OkO6g1"
2020-12-07 10:33:15,1335895139626196998,"Agency L&amp;F has been selected for the Amsterdam World International Film Festival in the short film category.
The festival will be streamed live on December 6-8th. #actorslife #SupportIndieFilm #Filmmaking #filmfestival https://t.co/h8wlV1Xtfq"
2020-12-07 10:29:03,1335894080946122753,"Check this out ✨🎬

Now streaming at @culvercityff and @shortsdailytv.

https://t.co/UecPwERxG7

#filmfestival #film https://t.co/YDs0LDcVL1"
2020-12-07 10:28:11,1335893865794945024,"Check this out ✨🎬

Now streaming at @culvercityff and @shortsdailytv.

https://t.co/UecPwERxG7

#filmfestival #film https://t.co/YDs0LDcVL1"
2020-12-07 10:17:36,1335891201313157120,"Agency L&amp;F has been selected for the Amsterdam World International Film Festival in the short film category.
The festival will be streamed live on December 6-8th. #actorslife #SupportIndieFilm #Filmmaking #filmfestival https://t.co/h8wlV1Xtfq"
2020-12-07 10:09:22,1335889129259851778,"Good news for Monday

""Nameless"" became an official selection at ""𝔾𝕝𝕠𝕓𝕒𝕝 𝕄𝕠𝕟𝕥𝕙𝕝𝕪 𝕆𝕟𝕝𝕚𝕟𝕖 𝔽𝕚𝕝𝕞 ℂ𝕠𝕞𝕡𝕖𝕥𝕚𝕥𝕚𝕠𝕟""

#pavelgolovin #producer #director #filmmaker  #filmmakers #filmmaking #filmtwitter #Motivation #Twitter #FilmFestival  #follow https://t.co/BwSjINKmim"
2020-12-07 10:03:20,1335887608510115842,"Good news for Monday

""Nameless"" became an official selection at ""𝔾𝕝𝕠𝕓𝕒𝕝 𝕄𝕠𝕟𝕥𝕙𝕝𝕪 𝕆𝕟𝕝𝕚𝕟𝕖 𝔽𝕚𝕝𝕞 ℂ𝕠𝕞𝕡𝕖𝕥𝕚𝕥𝕚𝕠𝕟""

#pavelgolovin #producer #director #filmmaker  #filmmakers #filmmaking #filmtwitter #Motivation #Twitter #FilmFestival  #follow https://t.co/BwSjINKmim"
2020-12-07 10:02:43,1335887453769502720,".@Zedfestfilmfest #SlidebackSunday #Photo 2017 to wish our #ZedFest #Horror #Scifi #FilmFestival #Love &amp; #Success tonight! 🎬💀❤️👽 Have fun &amp; #Cheers to being there in 2021!🍾🥂💋

https://t.co/JJXCZipdWr https://t.co/L2nz4E6nee"
2020-12-07 09:54:24,1335885363471147008,Thank you so much @malibuwestfilm for selecting my films for your film festival ‘Abduction’ &amp; ‘13’ and also for the win on both of my films. #FilmFestival #indiefilm #Director #Producer #Screenwriter #Filmmaker https://t.co/g9lqnC1L22
2020-12-07 09:31:23,1335879570243850243,It was so amazing to feature at @leedsfilmfest amongst a really awesome collection of short films. Thank you LIFF and to all those who tuned in to support us 👻 #horror #filmfestival #filmmaking https://t.co/uzak3J2cXC
2020-12-07 09:09:36,1335874089525923840,"LIFTOFF got awarded as best Sci-Fi short at Austria International Film Festival! 🦍

https://t.co/afilMTgZOg

#award #indiefilm #Filmmaking #FilmFestival"
2020-12-07 09:08:06,1335873710855696384,"LIFTOFF got awarded as best Sci-Fi short at Austria International Film Festival! 🦍

https://t.co/afilMTgZOg

#award #indiefilm #Filmmaking #FilmFestival"
2020-12-07 09:03:46,1335872621280436224,"Next up in our focus on #WorldPremieres at #HorrorOnSea2021 we have Decline directed by @SamMasonBell Sun 16 May. Follow us for ticket &amp; pass details
#SupportIndieFilm #Indiefilm #horror 
#filmFestival #ShareTheScreams #BritishHorror #UKHorror #Southend #SouthendOnSea https://t.co/gOekUzqzE9"
2020-12-07 08:52:17,1335869731195277314,"To the sugar addict, chewable vitamin C is such a tease! ( Sour ) Wink😉       #humor #filmmaking #films #filmfestival #cinema #pictures #artist #screenwriter #media #digital #camera #dop #course #filmschool #ShraddhaKaul #vision #image #visual #lab #works"
2020-12-07 08:41:22,1335866983271829506,Today (Monday the 7th) is the official last day of the 2020 Oil Valley Film Festival. We wanted to extend access to the films for one more day. Enjoy the festival and films by getting your virtual passes at: https://t.co/26hwmNrcXw #movies #cinema #filmfestival #film
2020-12-07 08:39:20,1335866469972848640,"@thishumanworld outlines still runs until December 13th, 2020! Check out this human world website to see the full programme including films, filmmaker Q&amp;As and live talks. Not to be missed! https://t.co/3LP0Y9QqpZ
#thishumanworld #filmfestival"
2020-12-07 08:16:16,1335860665123106817,"Masala Bollywood Films never go out of style!
Here's sharing some audience feedback from Day 2 of the Centrepiece Weekend!
.
#liffi2020 #filmfestival #hindicinema #indiancinema #onlinefilmfestival https://t.co/y6xuNNNeLc"
2020-12-07 08:03:22,1335857417876365312,"#MamaWeed #LaDaronbe directed by @celeriremoulade still screening in the UK this month as part of #FFF2020. 🎞 🇫🇷 

Catch it at @ifru_london on 10 &amp; 12, and at @NewParkCinema on 30 Dec. 🎫 

https://t.co/toZyZ3HDzZ

@uniFrance #FilmFestival #FrenchFilm #FrenchCinema https://t.co/lcLzDxwWGV"
2020-12-07 07:39:38,1335851446160515077,"Amazing news! ""The Annunciation"" was just selected by @AccoladeComp via https://t.co/qzQR1YnB1z! - Winner:  Lead Actor - Benton Jennings #film #filmfestival #actor https://t.co/S1koOWsM4L"
2020-12-07 07:34:10,1335850069908746242,"Only four days to go until our festival opens with Kim Yong-hoon’s tense crime #thriller 'Beasts Clawing at Straws.' We are so excited to present this distinctly #Korean film and start our #filmfestival with a bang. Join us in supporting cinema!

https://t.co/SfDY1Af50X https://t.co/bVmmLn5813"
2020-12-07 07:30:06,1335849045986783232,"Only four days to go until our festival opens with Kim Yong-hoon’s tense crime #thriller 'Beasts Clawing at Straws.' We are so excited to present this distinctly #Korean film and start our #filmfestival with a bang. Join us in supporting cinema!

https://t.co/SfDY1Af50X https://t.co/bVmmLn5813"
2020-12-07 07:15:38,1335845407042179073,"Amazing news! ""The Annunciation"" was just selected by @AccoladeComp via https://t.co/qzQR1YnB1z! - Winner:  Lead Actor - Benton Jennings #film #filmfestival #actor https://t.co/S1koOWsM4L"
2020-12-07 07:13:59,1335844992225583105,"#filmmakers - today is the OXIFF2021 REGULAR DEADLINE. 

Submit now through @FilmFreeway if you want to be part of the fun!
https://t.co/VB8x8vB5Ut

#FilmFestival https://t.co/YdklVS6OlR"
2020-12-07 07:01:47,1335841921386811392,Many thanks again @malibuwestfilm #screenwriting #screenplay #horror #filmfestival #Awards https://t.co/s7K6CroZR7
2020-12-07 06:47:36,1335838352742830080,"Amazing news! ""The Annunciation"" was just selected by @AccoladeComp via https://t.co/qzQR1YnB1z! - Winner:  Lead Actor - Benton Jennings #film #filmfestival #actor https://t.co/S1koOWsM4L"
2020-12-07 06:46:03,1335837963880595456,The 33rd China Gloden Rooster Award has been successfully concluded. What was your most impressive moment in the event? #filmfestival  #goldenrooster #intretech #makelifeinteresting https://t.co/2cBYw6whCE
2020-12-07 06:39:22,1335836279674703873,Many thanks again @malibuwestfilm #screenwriting #screenplay #horror #filmfestival #Awards https://t.co/s7K6CroZR7
2020-12-07 06:06:18,1335827957135286272,"HIGHLIGHTS OF THE 2020 JAPANESE FILM FESTIVAL IN AUSTRALIA (4-13 DECEMBER 2020) https://t.co/pVFwEmWhCW   
#Japan #Japanese #JapanFilmFest #JapanFilmFestival #filmfestival @JapanFilmFest @rolmar"
2020-12-07 06:04:59,1335827628855599105,Thanks @DumboFilm and @FilmFreeway for accepting my short film “Frequency”! #FilmFestival #Filmmaking #Cinema For those who haven’t watched the film 👉🏽▶️ https://t.co/t4AujFacBz https://t.co/3KESnTwzOP
2020-12-07 05:53:22,1335824705874501637,Thank you so much @malibuwestfilm for selecting my films for your film festival ‘Abduction’ &amp; ‘13’ and also for the win on both of my films. #FilmFestival #indiefilm #Director #Producer #Screenwriter #Filmmaker https://t.co/g9lqnC1L22
2020-12-07 05:51:46,1335824300457254914,"Next up in our focus on #WorldPremieres at #HorrorOnSea2021 we have Decline directed by @SamMasonBell Sun 16 May. Follow us for ticket &amp; pass details
#SupportIndieFilm #Indiefilm #horror 
#filmFestival #ShareTheScreams #BritishHorror #UKHorror #Southend #SouthendOnSea https://t.co/gOekUzqzE9"
2020-12-07 05:40:32,1335821476197511168,"We are proud to be supporting the Jerusalem Film Festival, as it comes directly to YOU on your sofas! Click here to take a look at the incredible lineup on offer &gt;&gt;&gt; https://t.co/C0InKq7y62

#FilmFestival #Jerusalem #jerusalemfilmfestival https://t.co/08kbKjtxaj"
2020-12-07 05:25:15,1335817627004936193,"🎞iFilm Festival Official Selection 2020: The Bargain
🎗From the Filmmaker(s): A struggling young man parts with his most valuable commodity in a mysterious pawnshop, but gets far more than he bargained for. #FilmFestival #Filmmaking #FilmDirector https://t.co/mU7EmEthI9"
2020-12-07 05:18:55,1335816035111354368,"Day 4: https://t.co/vMgAECQJK4

Summikkogurashi - 2019 - Animation
Great Passage - 2013 - Drama
Li'l Spider Girl - 2012 - Animation

#JFF2020 #Japanese #filmfestival #DiaryNote 

Day 3 Reviews 👇 https://t.co/mUIWyBdGyS https://t.co/5wGUi0mEfS"
2020-12-07 05:12:58,1335814536339714049,"""It's nearing Xmas &amp; nothing brings me so much joy as the joy of GIFing!"" So said a GIFer. 
 #ShraddhaKaul #humor #gif #filmmaking #filmfestival #films #cinema #artist #actor #video #media #screenplay #digital #comedy #joyofgiving #Christmas #lol #virtual #finearts"
2020-12-07 05:12:16,1335814358824329223,"Our virtual Q&amp;A for @christmasridemovie for @tbuffofficial 
.
.
.
.
#filmfestival #filmmaker #director #directedbywomen #christmas #christmasmovies #xmas #actor #actress #actorslife #actresslife @ Tampa, Florida https://t.co/uDzyfDPvRD"
2020-12-07 05:09:13,1335813591619002369,"#industry #awards Accepted #content is in #competition for $45,000.00 in Awards! Plus 3 script #category winners receive $1000+ in #industry memberships. Could this be you? Submit now https://t.co/lqkM1dJxKp  #newmediaff #filmfestival https://t.co/bSdouNN1vb"
